Date,L#SD_sim,GSTD_sim,SWAD_sim,GWAD_sim,RWAD_sim,CWAD_sim,PWAD_sim,CHTD_sim,CWID_sim,RDPD_sim,L#SD_obs,GSTD_obs,SWAD_obs,GWAD_obs,RWAD_obs,CWAD_obs,PWAD_obs,CHTD_obs,CWID_obs,RDPD_obs,situation,simulation_no,experiment,trno,site,year,cultivar,nitrogen_kg_ha,density_plants_m2
2022-06-15,7.5,NA,231,0,175,555,NA,0.57,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-16,7.7,NA,265,0,199,629,NA,0.61,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-17,7.9,NA,304,0,226,713,NA,0.64,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-18,8.1,NA,347,0,255,803,NA,0.68,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-19,8.4,NA,395,0,287,905,NA,0.71,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-20,8.6,NA,442,0,318,1002,NA,0.75,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-21,8.8,NA,499,0,355,1119,NA,0.78,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-22,9.1,NA,561,0,394,1240,NA,0.82,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-23,9.3,NA,627,0,435,1367,NA,0.85,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-24,9.5,NA,690,0,473,1489,NA,0.89,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-25,9.7,NA,732,0,493,1578,NA,0.92,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-26,10,NA,786,0,521,1690,NA,0.96,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-27,10.3,NA,864,0,562,1839,NA,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-28,10.5,NA,939,0,599,1978,NA,1.04,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-29,10.8,NA,982,0,617,2053,NA,1.09,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-06-30,11.1,NA,1041,0,643,2159,NA,1.13,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-01,11.3,NA,1110,0,673,2282,NA,1.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-02,11.6,NA,1152,0,688,2354,NA,1.24,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-03,11.9,NA,1215,0,712,2464,NA,1.29,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-04,12.1,NA,1265,0,730,2552,NA,1.35,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-05,12.4,NA,1340,0,758,2684,NA,1.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-06,12.7,NA,1433,0,793,2848,NA,1.44,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-07,12.9,NA,1518,0,823,2995,NA,1.49,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-08,13.2,NA,1619,0,859,3169,NA,1.53,0.2,NA,16,NA,2793.6666666666665,NA,1436.725,4320.333333333333,NA,1.632125,0.4,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-09,13.4,NA,1706,1,888,3314,NA,1.57,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-10,13.6,NA,1807,3,921,3485,NA,1.61,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-11,13.9,NA,1888,6,946,3620,NA,1.65,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-12,14.2,NA,1959,10,965,3739,NA,1.69,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-13,14.4,NA,2023,15,981,3849,NA,1.73,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-14,14.7,NA,2087,21,996,3959,NA,1.77,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-15,15,NA,2197,28,1026,4144,NA,1.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-16,15.2,NA,2309,36,1056,4332,NA,1.83,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-17,15.5,NA,2424,45,1086,4524,NA,1.85,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-18,15.7,NA,2539,55,1115,4715,NA,1.87,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-19,16,NA,2624,65,1133,4859,NA,1.89,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-20,16.2,NA,2727,76,1156,5033,NA,1.91,0.2,NA,NA,NA,4283.333333333333,NA,1295,5807.25,NA,1.8466666666666667,0.43,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-21,16.5,NA,2823,89,1177,5195,NA,1.92,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-22,16.7,NA,2899,102,1192,5328,NA,1.94,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-23,17,NA,2961,117,1203,5438,NA,1.96,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-24,17.2,NA,3058,133,1224,5604,NA,1.98,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-25,17.5,NA,3135,150,1240,5743,NA,1.99,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-26,17.7,NA,3246,169,1267,5923,NA,2.01,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-27,17.9,NA,3365,189,1296,6115,NA,2.02,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-28,18.2,NA,3452,210,1316,6273,NA,2.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-29,18.4,NA,3542,234,1337,6430,NA,2.04,0.2,NA,26.333333333333332,NA,NA,NA,NA,NA,NA,2.3826666666666667,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-30,18.7,NA,3671,257,1371,6633,NA,2.05,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-07-31,18.9,NA,3806,281,1407,6841,NA,2.06,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-01,19.1,NA,3894,305,1429,6986,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-02,19.4,NA,3908,329,1428,7038,NA,2.09,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-03,19.6,NA,4010,354,1455,7205,NA,2.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-04,19.9,NA,4149,380,1493,7412,NA,2.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-05,20.1,NA,4278,406,1528,7603,NA,2.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-06,20.3,NA,4387,431,1559,7771,NA,2.12,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-07,20.5,NA,4516,458,1595,7965,NA,2.13,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-08,20.8,NA,4556,487,1605,8044,NA,2.14,0.2,NA,19.5,NA,5191,NA,NA,8369,NA,2.375,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-09,21,NA,4672,516,1637,8225,NA,2.15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-10,21.3,NA,4727,545,1651,8328,NA,2.16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-11,21.5,NA,4815,575,1675,8470,NA,2.17,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-12,21.8,NA,4873,605,1690,8582,NA,2.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-13,22,NA,4982,635,1721,8753,NA,2.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-14,22.2,NA,5096,665,1754,8926,NA,2.19,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-15,22.2,NA,5197,694,1784,9085,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-16,22.2,NA,5288,723,1811,9228,NA,2.21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-17,22.2,NA,5388,754,1839,9393,NA,2.21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-18,22.2,NA,5373,788,1834,9395,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-19,22.2,NA,5411,823,1845,9478,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-20,22.2,NA,5494,856,1868,9618,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-21,22.2,NA,5516,891,1874,9677,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-22,22.2,NA,5537,926,1879,9730,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-23,22.2,NA,5537,963,1879,9755,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-24,22.2,NA,5547,1000,1881,9791,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-25,22.2,NA,5526,1032,1862,9749,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-26,22.2,NA,5568,1069,1873,9833,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-27,22.2,NA,5651,1106,1897,9963,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-28,22.2,NA,5742,1143,1924,10103,NA,2.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-08-29,22.2,NA,5835,1180,1951,10240,NA,2.23,0.2,NA,24.5,NA,7652.75,NA,1257.2,10045,NA,2.8125,0.51375,NA,UFJA2201_2,13,UFJA2201,2,WFREC,2022,IH Williams,280,71.9
2022-05-13,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-14,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-15,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-16,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-17,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-18,0.3,NA,2,0,3,5,NA,0.02,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-19,0.6,NA,2,0,3,6,NA,0.02,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-20,0.9,NA,2,0,4,7,NA,0.03,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-21,1.2,NA,2,0,4,9,NA,0.03,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-22,1.5,NA,2,0,4,10,NA,0.04,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-23,1.8,NA,2,0,4,12,NA,0.05,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-24,2.1,NA,3,0,5,16,NA,0.05,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-25,2.4,NA,3,0,5,18,NA,0.06,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-26,2.7,NA,3,0,6,20,NA,0.07,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-27,3,NA,4,0,7,25,NA,0.08,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-28,3.2,NA,5,0,9,28,NA,0.08,0.12,NA,NA,NA,NA,NA,NA,NA,NA,0.0345,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-29,3.5,NA,6,0,11,31,NA,0.09,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-30,3.8,NA,8,0,12,36,NA,0.1,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-05-31,4.1,NA,10,0,13,41,NA,0.12,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-01,4.4,NA,12,0,15,48,NA,0.13,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-02,4.6,NA,14,0,16,54,NA,0.14,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-03,4.9,NA,17,0,18,61,NA,0.16,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-04,5.2,NA,20,0,20,69,NA,0.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-05,5.5,NA,24,0,23,76,NA,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-06,5.8,NA,28,0,25,84,NA,0.22,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-07,6.1,NA,32,0,29,94,NA,0.24,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-08,6.3,NA,37,0,32,105,NA,0.26,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-09,6.6,NA,42,0,35,114,NA,0.29,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-10,6.9,NA,47,0,38,125,NA,0.31,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-11,7.2,NA,55,0,42,141,NA,0.34,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-12,7.5,NA,64,0,47,158,NA,0.37,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-13,7.8,NA,73,0,52,175,NA,0.39,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-14,8,NA,84,0,58,197,NA,0.42,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.1895,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-15,8.3,NA,96,0,64,221,NA,0.44,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-16,8.5,NA,109,0,70,246,NA,0.47,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-17,8.8,NA,123,0,76,274,NA,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-18,9,NA,139,0,83,303,NA,0.52,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-19,9.3,NA,157,1,91,338,NA,0.55,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-20,9.5,NA,173,1,97,367,NA,0.57,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-21,9.8,NA,193,2,105,404,NA,0.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-22,10,NA,214,3,113,443,NA,0.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-23,10.3,NA,236,4,122,484,NA,0.66,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-24,10.5,NA,257,6,129,522,NA,0.68,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-25,10.8,NA,272,8,134,555,NA,0.71,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-26,11.1,NA,291,10,140,591,NA,0.74,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-27,11.3,NA,320,13,149,643,NA,0.77,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-28,11.6,NA,346,17,157,690,NA,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-29,11.9,NA,357,21,160,718,NA,0.83,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-06-30,12.2,NA,376,26,165,757,NA,0.86,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-07-01,12.5,NA,398,31,171,800,NA,0.89,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
2022-07-02,12.7,NA,408,37,173,827,NA,0.92,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2201_3,14,UFJA2201,3,WFREC,2022,NWG 2730,0,69.8
